subject,froi,task1,task2,effect1,effect2,fisher_z
068,LMFG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.0596893583456275
068,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,1.4878516551176924
068,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.963953238360072
068,LAngG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.8253700679207072
068,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.35060815378297766
068,LIFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.19697271837257593
068,LMFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.35606500892640647
068,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.9977766661724781
068,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.942788723749928
068,LAngG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.602533603774507
068,LIFG_orb,EventsOrig,SWNloc,Perc_sent,S,0.593978294434412
068,LIFG,EventsOrig,SWNloc,Perc_sent,S,0.19781963381214177
068,LMFG,EventsOrig,SWNloc,Perc_sent,S,0.7623467855622879
068,LAntTemp,EventsOrig,SWNloc,Perc_sent,S,0.8716239099951533
068,LPostTemp,EventsOrig,SWNloc,Perc_sent,S,0.894764537656355
068,LAngG,EventsOrig,SWNloc,Perc_sent,S,0.2185925760897958
068,LIFG_orb,EventsOrig,SWNloc,Perc_sent,W,0.6289415202111533
068,LIFG,EventsOrig,SWNloc,Perc_sent,W,0.41515860805891047
068,LMFG,EventsOrig,SWNloc,Perc_sent,W,0.9743757808583777
068,LAntTemp,EventsOrig,SWNloc,Perc_sent,W,1.049887157156747
068,LPostTemp,EventsOrig,SWNloc,Perc_sent,W,0.7758151406483828
068,LAngG,EventsOrig,SWNloc,Perc_sent,W,0.24567270034748112
068,LIFG_orb,EventsOrig,SWNloc,Perc_sent,N,0.6165143573136586
068,LIFG,EventsOrig,SWNloc,Perc_sent,N,0.5724543295549978
068,LMFG,EventsOrig,SWNloc,Perc_sent,N,1.061779110933218
068,LAntTemp,EventsOrig,SWNloc,Perc_sent,N,1.2224589701669997
068,LPostTemp,EventsOrig,SWNloc,Perc_sent,N,0.9224367551520604
068,LAngG,EventsOrig,SWNloc,Perc_sent,N,0.43299948303015967
068,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.2791457921649058
068,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.25207117680394664
068,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.5538274439496064
068,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,1.001928040279711
068,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.8383939563882284
068,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.424140714634875
068,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.20023062473142897
068,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.28555018553110845
068,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.34392077645062696
068,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.9460478988472871
068,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.9240973303083764
068,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.44688054481989065
068,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.35060815378297766
068,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.19697271837257593
068,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.35606500892640647
068,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.9977766661724781
068,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.942788723749928
068,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.602533603774507
068,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.25919777337718
068,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.3113364216870701
068,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.3602923910695586
068,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.9534598862170777
068,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.9858006144558338
068,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,0.4039446211679075
019,LIFG_orb,SWNloc,SWNloc,S,S,1.095165352293973
019,LIFG,SWNloc,SWNloc,S,S,0.794156899735119
019,LMFG,SWNloc,SWNloc,S,S,1.3015153920007576
019,LAntTemp,SWNloc,SWNloc,S,S,0.9300040064033235
019,LPostTemp,SWNloc,SWNloc,S,S,1.2800983723631074
019,LAngG,SWNloc,SWNloc,S,S,0.7066049407065799
019,LIFG_orb,SWNloc,SWNloc,S,W,0.9738331122178238
019,LIFG,SWNloc,SWNloc,S,W,0.6236379658718606
019,LMFG,SWNloc,SWNloc,S,W,1.2574718347661384
019,LAntTemp,SWNloc,SWNloc,S,W,0.6161561983660472
019,LPostTemp,SWNloc,SWNloc,S,W,1.2282651428336189
019,LAngG,SWNloc,SWNloc,S,W,0.4610912129718434
019,LIFG_orb,SWNloc,SWNloc,S,N,0.8175501507531816
019,LIFG,SWNloc,SWNloc,S,N,0.5535956856704881
019,LMFG,SWNloc,SWNloc,S,N,0.9276717351552874
019,LAntTemp,SWNloc,SWNloc,S,N,0.24590966469341535
019,LPostTemp,SWNloc,SWNloc,S,N,0.962418882783432
019,LAngG,SWNloc,SWNloc,S,N,0.3632023189094163
019,LIFG_orb,SWNloc,EventsOrig,S,Sem_photo,0.27703837891879235
019,LIFG,SWNloc,EventsOrig,S,Sem_photo,0.40201815120215423
019,LMFG,SWNloc,EventsOrig,S,Sem_photo,0.1454912154961669
019,LAntTemp,SWNloc,EventsOrig,S,Sem_photo,-0.14127629690583612
019,LPostTemp,SWNloc,EventsOrig,S,Sem_photo,0.5620792534093615
019,LAngG,SWNloc,EventsOrig,S,Sem_photo,-0.5856018563045946
019,LIFG_orb,SWNloc,EventsOrig,S,Perc_photo,0.4106665929427188
019,LIFG,SWNloc,EventsOrig,S,Perc_photo,0.4950949298273026
019,LMFG,SWNloc,EventsOrig,S,Perc_photo,0.32692474843411085
019,LAntTemp,SWNloc,EventsOrig,S,Perc_photo,0.31073620318262185
019,LPostTemp,SWNloc,EventsOrig,S,Perc_photo,0.2883002108054541
019,LAngG,SWNloc,EventsOrig,S,Perc_photo,-0.15183034514499155
019,LIFG_orb,SWNloc,EventsOrig,S,Sem_sent,0.030172442823614073
019,LIFG,SWNloc,EventsOrig,S,Sem_sent,0.1701473491572556
019,LMFG,SWNloc,EventsOrig,S,Sem_sent,-0.17668588106981972
019,LAntTemp,SWNloc,EventsOrig,S,Sem_sent,-0.33480617723615447
019,LPostTemp,SWNloc,EventsOrig,S,Sem_sent,0.3235449794035316
019,LAngG,SWNloc,EventsOrig,S,Sem_sent,-0.6653901336303956
019,LIFG_orb,SWNloc,EventsOrig,S,Perc_sent,0.4406357322625201
019,LIFG,SWNloc,EventsOrig,S,Perc_sent,0.5969542680108282
019,LMFG,SWNloc,EventsOrig,S,Perc_sent,0.8532017069657485
019,LAntTemp,SWNloc,EventsOrig,S,Perc_sent,0.08395364184079451
019,LPostTemp,SWNloc,EventsOrig,S,Perc_sent,0.5051034660052584
019,LAngG,SWNloc,EventsOrig,S,Perc_sent,-0.14400302364707396
019,LIFG_orb,SWNloc,SWNloc,W,S,0.9995136423614411
019,LIFG,SWNloc,SWNloc,W,S,0.6609753988131601
019,LMFG,SWNloc,SWNloc,W,S,1.2490321781368068
019,LAntTemp,SWNloc,SWNloc,W,S,0.7175622580060713
019,LPostTemp,SWNloc,SWNloc,W,S,1.357446812010479
019,LAngG,SWNloc,SWNloc,W,S,0.5633796377838095
019,LIFG_orb,SWNloc,SWNloc,W,W,0.9604710710619678
019,LIFG,SWNloc,SWNloc,W,W,0.4898155263954678
019,LMFG,SWNloc,SWNloc,W,W,1.2416288644768299
019,LAntTemp,SWNloc,SWNloc,W,W,0.5853963484712342
019,LPostTemp,SWNloc,SWNloc,W,W,1.2513318358434453
019,LAngG,SWNloc,SWNloc,W,W,0.42918649820793875
019,LIFG_orb,SWNloc,SWNloc,W,N,0.8658278168493901
019,LIFG,SWNloc,SWNloc,W,N,0.4810656651588851
019,LMFG,SWNloc,SWNloc,W,N,1.0142061985692254
019,LAntTemp,SWNloc,SWNloc,W,N,0.3029289809312414
019,LPostTemp,SWNloc,SWNloc,W,N,1.0894531361111468
019,LAngG,SWNloc,SWNloc,W,N,0.35455458794219424
019,LIFG_orb,SWNloc,EventsOrig,W,Sem_photo,0.3779269177872406
019,LIFG,SWNloc,EventsOrig,W,Sem_photo,0.3991177717617938
019,LMFG,SWNloc,EventsOrig,W,Sem_photo,0.2648966489578801
019,LAntTemp,SWNloc,EventsOrig,W,Sem_photo,0.1205765572482085
019,LPostTemp,SWNloc,EventsOrig,W,Sem_photo,0.7798094931690764
019,LAngG,SWNloc,EventsOrig,W,Sem_photo,-0.4231320477035372
019,LIFG_orb,SWNloc,EventsOrig,W,Perc_photo,0.3511560841844698
019,LIFG,SWNloc,EventsOrig,W,Perc_photo,0.3753613037306951
019,LMFG,SWNloc,EventsOrig,W,Perc_photo,0.32496650244299713
019,LAntTemp,SWNloc,EventsOrig,W,Perc_photo,0.40170195201515185
019,LPostTemp,SWNloc,EventsOrig,W,Perc_photo,0.44378229913294903
019,LAngG,SWNloc,EventsOrig,W,Perc_photo,-0.2435450445520813
019,LIFG_orb,SWNloc,EventsOrig,W,Sem_sent,0.21341603908260606
019,LIFG,SWNloc,EventsOrig,W,Sem_sent,0.13876235487602823
019,LMFG,SWNloc,EventsOrig,W,Sem_sent,-0.0467360488151924
019,LAntTemp,SWNloc,EventsOrig,W,Sem_sent,-5.033059670710878e-05
019,LPostTemp,SWNloc,EventsOrig,W,Sem_sent,0.5225865992564162
019,LAngG,SWNloc,EventsOrig,W,Sem_sent,-0.16679176532570036
019,LIFG_orb,SWNloc,EventsOrig,W,Perc_sent,0.343767141065849
019,LIFG,SWNloc,EventsOrig,W,Perc_sent,0.44410247182365825
019,LMFG,SWNloc,EventsOrig,W,Perc_sent,0.8964588312575102
019,LAntTemp,SWNloc,EventsOrig,W,Perc_sent,0.2184295118091602
019,LPostTemp,SWNloc,EventsOrig,W,Perc_sent,0.6692498925231142
019,LAngG,SWNloc,EventsOrig,W,Perc_sent,-0.3738000658861703
019,LIFG_orb,SWNloc,SWNloc,N,S,0.8445077499158131
019,LIFG,SWNloc,SWNloc,N,S,0.5647464857639014
019,LMFG,SWNloc,SWNloc,N,S,1.0204966172076213
019,LAntTemp,SWNloc,SWNloc,N,S,0.3903884555296601
019,LPostTemp,SWNloc,SWNloc,N,S,1.1123879914444708
019,LAngG,SWNloc,SWNloc,N,S,0.48337169185329865
019,LIFG_orb,SWNloc,SWNloc,N,W,0.8896344085746556
019,LIFG,SWNloc,SWNloc,N,W,0.47032700617858675
019,LMFG,SWNloc,SWNloc,N,W,1.1088076238384412
019,LAntTemp,SWNloc,SWNloc,N,W,0.34076221906657794
019,LPostTemp,SWNloc,SWNloc,N,W,1.0998198676278899
019,LAngG,SWNloc,SWNloc,N,W,0.35356449288901853
019,LIFG_orb,SWNloc,SWNloc,N,N,0.9627659081580696
019,LIFG,SWNloc,SWNloc,N,N,0.5787415478016502
019,LMFG,SWNloc,SWNloc,N,N,0.9564173402129793
019,LAntTemp,SWNloc,SWNloc,N,N,0.17201021785213624
019,LPostTemp,SWNloc,SWNloc,N,N,1.0506043592756305
019,LAngG,SWNloc,SWNloc,N,N,0.3356005414542209
019,LIFG_orb,SWNloc,EventsOrig,N,Sem_photo,0.3012191106328599
019,LIFG,SWNloc,EventsOrig,N,Sem_photo,0.4249943445508226
019,LMFG,SWNloc,EventsOrig,N,Sem_photo,0.2523740962345385
019,LAntTemp,SWNloc,EventsOrig,N,Sem_photo,-0.014672297338685235
019,LPostTemp,SWNloc,EventsOrig,N,Sem_photo,0.7126319158436857
019,LAngG,SWNloc,EventsOrig,N,Sem_photo,-0.47265047261418003
019,LIFG_orb,SWNloc,EventsOrig,N,Perc_photo,0.20275905605417555
019,LIFG,SWNloc,EventsOrig,N,Perc_photo,0.35184613648470914
019,LMFG,SWNloc,EventsOrig,N,Perc_photo,0.20773692914415412
019,LAntTemp,SWNloc,EventsOrig,N,Perc_photo,0.23561301024970718
019,LPostTemp,SWNloc,EventsOrig,N,Perc_photo,0.38466947518183475
019,LAngG,SWNloc,EventsOrig,N,Perc_photo,-0.37913164770561497
019,LIFG_orb,SWNloc,EventsOrig,N,Sem_sent,0.31669622115530355
019,LIFG,SWNloc,EventsOrig,N,Sem_sent,0.2954722717287063
019,LMFG,SWNloc,EventsOrig,N,Sem_sent,0.09455543314223505
019,LAntTemp,SWNloc,EventsOrig,N,Sem_sent,0.15163398922124618
019,LPostTemp,SWNloc,EventsOrig,N,Sem_sent,0.5740842463072383
019,LAngG,SWNloc,EventsOrig,N,Sem_sent,-0.03810435250650287
019,LIFG_orb,SWNloc,EventsOrig,N,Perc_sent,0.14258623318372296
019,LIFG,SWNloc,EventsOrig,N,Perc_sent,0.3198612957085478
019,LMFG,SWNloc,EventsOrig,N,Perc_sent,0.7080846349214655
019,LAntTemp,SWNloc,EventsOrig,N,Perc_sent,-0.0616208062170205
019,LPostTemp,SWNloc,EventsOrig,N,Perc_sent,0.5334418294886262
019,LAngG,SWNloc,EventsOrig,N,Perc_sent,-0.4706290989479984
019,LIFG_orb,EventsOrig,SWNloc,Sem_photo,S,0.27703837891879235
019,LIFG,EventsOrig,SWNloc,Sem_photo,S,0.40201815120215423
019,LMFG,EventsOrig,SWNloc,Sem_photo,S,0.1454912154961669
019,LAntTemp,EventsOrig,SWNloc,Sem_photo,S,-0.14127629690583612
019,LPostTemp,EventsOrig,SWNloc,Sem_photo,S,0.5620792534093615
019,LAngG,EventsOrig,SWNloc,Sem_photo,S,-0.5856018563045946
019,LIFG_orb,EventsOrig,SWNloc,Sem_photo,W,0.3779269177872406
019,LIFG,EventsOrig,SWNloc,Sem_photo,W,0.3991177717617938
019,LMFG,EventsOrig,SWNloc,Sem_photo,W,0.2648966489578801
019,LAntTemp,EventsOrig,SWNloc,Sem_photo,W,0.1205765572482085
019,LPostTemp,EventsOrig,SWNloc,Sem_photo,W,0.7798094931690764
019,LAngG,EventsOrig,SWNloc,Sem_photo,W,-0.4231320477035372
019,LIFG_orb,EventsOrig,SWNloc,Sem_photo,N,0.3012191106328599
019,LIFG,EventsOrig,SWNloc,Sem_photo,N,0.4249943445508226
019,LMFG,EventsOrig,SWNloc,Sem_photo,N,0.2523740962345385
019,LAntTemp,EventsOrig,SWNloc,Sem_photo,N,-0.014672297338685235
019,LPostTemp,EventsOrig,SWNloc,Sem_photo,N,0.7126319158436857
019,LAngG,EventsOrig,SWNloc,Sem_photo,N,-0.47265047261418003
019,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Sem_photo,-0.0440219630250995
019,LIFG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,-0.09203035910998573
019,LMFG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,-0.1976345847028064
019,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Sem_photo,0.44170951947001896
019,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Sem_photo,0.21511904627621198
019,LAngG,EventsOrig,EventsOrig,Sem_photo,Sem_photo,-0.024026192553953652
019,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.19643841635157527
019,LIFG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,-0.022381215364236567
019,LMFG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.24333599597665714
019,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.2940570324085165
019,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.6735327870910436
019,LAngG,EventsOrig,EventsOrig,Sem_photo,Perc_photo,0.1582849957001482
019,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Sem_sent,-0.27801095291425293
019,LIFG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,-0.19858028857094634
019,LMFG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,-0.3429987044689222
019,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.13665322185567821
019,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Sem_sent,0.1404213391014638
019,LAngG,EventsOrig,EventsOrig,Sem_photo,Sem_sent,-0.041109421162816566
019,LIFG_orb,EventsOrig,EventsOrig,Sem_photo,Perc_sent,-0.05973097293842483
019,LIFG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.0016162655454917685
019,LMFG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,-0.4195305063006938
019,LAntTemp,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.311976821361321
019,LPostTemp,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.4932899615070958
019,LAngG,EventsOrig,EventsOrig,Sem_photo,Perc_sent,0.20430821627885146
019,LIFG_orb,EventsOrig,SWNloc,Perc_photo,S,0.4106665929427188
019,LIFG,EventsOrig,SWNloc,Perc_photo,S,0.4950949298273026
019,LMFG,EventsOrig,SWNloc,Perc_photo,S,0.32692474843411085
019,LAntTemp,EventsOrig,SWNloc,Perc_photo,S,0.31073620318262185
019,LPostTemp,EventsOrig,SWNloc,Perc_photo,S,0.2883002108054541
019,LAngG,EventsOrig,SWNloc,Perc_photo,S,-0.15183034514499155
019,LIFG_orb,EventsOrig,SWNloc,Perc_photo,W,0.3511560841844698
019,LIFG,EventsOrig,SWNloc,Perc_photo,W,0.3753613037306951
019,LMFG,EventsOrig,SWNloc,Perc_photo,W,0.32496650244299713
019,LAntTemp,EventsOrig,SWNloc,Perc_photo,W,0.40170195201515185
019,LPostTemp,EventsOrig,SWNloc,Perc_photo,W,0.44378229913294903
019,LAngG,EventsOrig,SWNloc,Perc_photo,W,-0.2435450445520813
019,LIFG_orb,EventsOrig,SWNloc,Perc_photo,N,0.20275905605417555
019,LIFG,EventsOrig,SWNloc,Perc_photo,N,0.35184613648470914
019,LMFG,EventsOrig,SWNloc,Perc_photo,N,0.20773692914415412
019,LAntTemp,EventsOrig,SWNloc,Perc_photo,N,0.23561301024970718
019,LPostTemp,EventsOrig,SWNloc,Perc_photo,N,0.38466947518183475
019,LAngG,EventsOrig,SWNloc,Perc_photo,N,-0.37913164770561497
019,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.19643841635157527
019,LIFG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,-0.022381215364236567
019,LMFG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.24333599597665714
019,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.2940570324085165
019,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.6735327870910436
019,LAngG,EventsOrig,EventsOrig,Perc_photo,Sem_photo,0.1582849957001482
019,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.1746079609290341
019,LIFG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,-0.1539401217955189
019,LMFG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.2698145169944671
019,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.4149608894013878
019,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.2402629592832879
019,LAngG,EventsOrig,EventsOrig,Perc_photo,Perc_photo,0.34345891237885245
019,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.021657183295849064
019,LIFG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,-0.12136310701987296
019,LMFG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,-0.014596752677721953
019,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.22072762335376142
019,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Sem_sent,0.5575761675459837
019,LAngG,EventsOrig,EventsOrig,Perc_photo,Sem_sent,-0.03458020809122133
019,LIFG_orb,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.062267946018723055
019,LIFG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,-0.01827551971008628
019,LMFG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.45640839640567776
019,LAntTemp,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.14465885905676204
019,LPostTemp,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.4163010180090358
019,LAngG,EventsOrig,EventsOrig,Perc_photo,Perc_sent,0.14144289992397602
019,LIFG_orb,EventsOrig,SWNloc,Sem_sent,S,0.030172442823614073
019,LIFG,EventsOrig,SWNloc,Sem_sent,S,0.1701473491572556
019,LMFG,EventsOrig,SWNloc,Sem_sent,S,-0.17668588106981972
019,LAntTemp,EventsOrig,SWNloc,Sem_sent,S,-0.33480617723615447
019,LPostTemp,EventsOrig,SWNloc,Sem_sent,S,0.3235449794035316
019,LAngG,EventsOrig,SWNloc,Sem_sent,S,-0.6653901336303956
019,LIFG_orb,EventsOrig,SWNloc,Sem_sent,W,0.21341603908260606
019,LIFG,EventsOrig,SWNloc,Sem_sent,W,0.13876235487602823
019,LMFG,EventsOrig,SWNloc,Sem_sent,W,-0.0467360488151924
019,LAntTemp,EventsOrig,SWNloc,Sem_sent,W,-5.033059670710878e-05
019,LPostTemp,EventsOrig,SWNloc,Sem_sent,W,0.5225865992564162
019,LAngG,EventsOrig,SWNloc,Sem_sent,W,-0.16679176532570036
019,LIFG_orb,EventsOrig,SWNloc,Sem_sent,N,0.31669622115530355
019,LIFG,EventsOrig,SWNloc,Sem_sent,N,0.2954722717287063
019,LMFG,EventsOrig,SWNloc,Sem_sent,N,0.09455543314223505
019,LAntTemp,EventsOrig,SWNloc,Sem_sent,N,0.15163398922124618
019,LPostTemp,EventsOrig,SWNloc,Sem_sent,N,0.5740842463072383
019,LAngG,EventsOrig,SWNloc,Sem_sent,N,-0.03810435250650287
019,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Sem_photo,-0.27801095291425293
019,LIFG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,-0.19858028857094634
019,LMFG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,-0.3429987044689222
019,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.13665322185567821
019,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Sem_photo,0.1404213391014638
019,LAngG,EventsOrig,EventsOrig,Sem_sent,Sem_photo,-0.041109421162816566
019,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.021657183295849064
019,LIFG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,-0.12136310701987296
019,LMFG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,-0.014596752677721953
019,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.22072762335376142
019,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Perc_photo,0.5575761675459837
019,LAngG,EventsOrig,EventsOrig,Sem_sent,Perc_photo,-0.03458020809122133
019,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Sem_sent,-0.30223059220934895
019,LIFG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,-0.3013292842842863
019,LMFG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,-0.25928600114935
019,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.05937088074814242
019,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.18963042366599503
019,LAngG,EventsOrig,EventsOrig,Sem_sent,Sem_sent,0.15303810097221401
019,LIFG_orb,EventsOrig,EventsOrig,Sem_sent,Perc_sent,-0.36834006030923977
019,LIFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,-0.12244792916390845
019,LMFG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,-0.41754337045646983
019,LAntTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,-0.07444423949331357
019,LPostTemp,EventsOrig,EventsOrig,Sem_sent,Perc_sent,0.18911776202062097
019,LAngG,EventsOrig,EventsOrig,Sem_sent,Perc_sent,-0.19827945608555597
019,LIFG_orb,EventsOrig,SWNloc,Perc_sent,S,0.4406357322625201
019,LIFG,EventsOrig,SWNloc,Perc_sent,S,0.5969542680108282
019,LMFG,EventsOrig,SWNloc,Perc_sent,S,0.8532017069657485
019,LAntTemp,EventsOrig,SWNloc,Perc_sent,S,0.08395364184079451
019,LPostTemp,EventsOrig,SWNloc,Perc_sent,S,0.5051034660052584
019,LAngG,EventsOrig,SWNloc,Perc_sent,S,-0.14400302364707396
019,LIFG_orb,EventsOrig,SWNloc,Perc_sent,W,0.343767141065849
019,LIFG,EventsOrig,SWNloc,Perc_sent,W,0.44410247182365825
019,LMFG,EventsOrig,SWNloc,Perc_sent,W,0.8964588312575102
019,LAntTemp,EventsOrig,SWNloc,Perc_sent,W,0.2184295118091602
019,LPostTemp,EventsOrig,SWNloc,Perc_sent,W,0.6692498925231142
019,LAngG,EventsOrig,SWNloc,Perc_sent,W,-0.3738000658861703
019,LIFG_orb,EventsOrig,SWNloc,Perc_sent,N,0.14258623318372296
019,LIFG,EventsOrig,SWNloc,Perc_sent,N,0.3198612957085478
019,LMFG,EventsOrig,SWNloc,Perc_sent,N,0.7080846349214655
019,LAntTemp,EventsOrig,SWNloc,Perc_sent,N,-0.0616208062170205
019,LPostTemp,EventsOrig,SWNloc,Perc_sent,N,0.5334418294886262
019,LAngG,EventsOrig,SWNloc,Perc_sent,N,-0.4706290989479984
019,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_photo,-0.05973097293842483
019,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.0016162655454917685
019,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,-0.4195305063006938
019,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.311976821361321
019,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.4932899615070958
019,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_photo,0.20430821627885146
019,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.062267946018723055
019,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,-0.01827551971008628
019,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.45640839640567776
019,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.14465885905676204
019,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.4163010180090358
019,LAngG,EventsOrig,EventsOrig,Perc_sent,Perc_photo,0.14144289992397602
019,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Sem_sent,-0.36834006030923977
019,LIFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,-0.12244792916390845
019,LMFG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,-0.41754337045646983
019,LAntTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,-0.07444423949331357
019,LPostTemp,EventsOrig,EventsOrig,Perc_sent,Sem_sent,0.18911776202062097
019,LAngG,EventsOrig,EventsOrig,Perc_sent,Sem_sent,-0.19827945608555597
019,LIFG_orb,EventsOrig,EventsOrig,Perc_sent,Perc_sent,-0.21987033723193486
019,LIFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,-0.06196932344595091
019,LMFG,EventsOrig,EventsOrig,Perc_sent,Perc_sent,-0.7355747064886246
